t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_D,q_M,q_O
0.0,0.781,0.0,0.71,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3225040031793153,0.7813973155895432,6.650455603629162e-8,0.8667152510278782,0.32659561283074245,0.5553155638489831,0.0011248310631391117,1.9031821945326342e-7,0.13225025627922044,0.924617359103759,1.5721411738049222,-5.763050095411882,0.15258789633067152,1.0668063796122333,1.8139073610859462,2.8807137406981793,8.5352525143769,-10.716857072200062
1.3414960132247624,0.7822065054202428,2.0745506978789693e-7,0.36160652832313106,0.9917541357911407,1.6862948719456194,0.0004692962879451808,8.498043812585483e-8,-0.7517964109737117,0.3857641513245482,0.6559207435420613,-5.763050095411882,0.15258789633067152,1.0668063796122333,1.8139073610859462,2.8807137406981793,8.5352525143769,-10.716857072200062
2.0800000205050972,0.7823846838573848,2.4042090290133985e-7,0.012592405764612357,1.1382178074774343,1.9353293146342823,1.6342538641623113e-5,3.5778804540661517e-9,0.0019214486687408167,0.013433658804354402,0.022841457510211535,-5.763050095411882,0.15258789633067152,1.0668063796122333,1.8139073610859462,2.8807137406981793,8.5352525143769,-10.716857072200062
2.402486090731796,0.7823900874958868,2.4110276206921437e-7,0.013227730290609188,1.1406390239665107,1.9449024193026605,1.7167063487825254e-5,3.7047115879685317e-9,0.0020183914055980274,0.007692072897648445,0.03041323206669169,-5.76305020389414,0.1525879003880354,0.5815111684813431,2.299202614395828,2.880713782877171,8.197757799795962,-10.543862294582407
3.421421439355206,0.7824090098379337,2.4729331924311006e-7,0.015452496055981124,1.1491175881414608,1.9784253127120457,2.0054382508783943e-5,6.430065360270976e-9,0.002357863647438117,0.008985799037467265,0.03552841933085321,-5.76305020389414,0.1525879003880354,0.5815111684813431,2.299202614395828,2.880713782877171,8.197757799795962,-10.543862294582407
4.159884381851107,0.7824246870605004,2.503738194519924e-7,0.017295722400105035,1.1561421089422648,2.006199150026752,2.2446546063920052e-5,8.442517309125316e-10,0.0026391179405487095,0.010057655742614099,0.03976637016018606,-5.76305020389414,0.1525879003880354,0.5815111684813431,2.299202614395828,2.880713782877171,8.197757799795962,-10.543862294582407
4.48237021316819,0.7824321089757434,2.5104054738571464e-7,0.018168342692168597,1.1595977251348168,2.0192177719996343,2.357903584621021e-5,3.418272019850952e-9,0.0027722691606725945,0.010978312367352118,0.041359482838058334,-5.763050203900407,0.15258790038826978,0.6042550249827707,2.2764587578968363,2.880713782879607,8.21311861717492,-10.552027698046722
5.501304806926585,0.7824580988743801,2.5654977943237707e-7,0.02122406556976735,1.17169852726177,2.0648061011662207,2.754477867408405e-5,5.6635058868122355e-9,0.0032385354690552563,0.012824748271096052,0.04831570994447377,-5.763050203900407,0.15258790038826978,0.6042550249827707,2.2764587578968363,2.880713782879607,8.21311861717492,-10.552027698046722
6.239767202341809,0.7824796315910392,2.5927400329224773e-7,0.02375574266700357,1.181724084315971,2.1025761919643573,3.0830419968499024e-5,7.958640091279867e-10,0.0036248388768479575,0.01435452687873459,0.05407896844464388,-5.763050203900407,0.15258790038826978,0.6042550249827707,2.2764587578968363,2.880713782879607,8.21311861717492,-10.552027698046722
6.562252721162183,0.7824898256112749,2.5990758583933647e-7,0.024954288901868946,1.1866607584561468,2.120266926191919,3.238589944664528e-5,3.1200109967920813e-9,0.0038077224816270867,0.015683571047874142,0.0562025929337825,-5.763050203908941,0.152587900388589,0.6284920043022867,2.252221778580639,2.8807137828829257,8.229490806047986,-10.560729201179333
7.581186327547876,0.7825255228038092,2.648019932135617e-7,0.029151331808189886,1.2039478956235137,2.1822159510818637,3.783285793800461e-5,4.992291799769244e-9,0.004448140431773913,0.018321378956210548,0.06565526437303593,-5.763050203908941,0.152587900388589,0.6284920043022867,2.252221778580639,2.8807137828829257,8.229490806047986,-10.560729201179333
8.319648007374862,0.7825550980438329,2.6721305653419884e-7,0.03262859613319481,1.2182703476706878,2.2335409292876442,4.2345691060956176e-5,7.442480032348474e-10,0.004978728962922918,0.020506811781321514,0.07348683481569343,-5.763050203908941,0.152587900388589,0.6284920043022867,2.252221778580639,2.8807137828829257,8.229490806047986,-10.560729201179333
