t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_D,q_M,q_O
0.0,0.75,0.0,0.71,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16538666822772694,0.750119952630719,2.830070054375681e-7,0.7235599757115002,0.1043960686846038,0.16738239595156845,0.0008588566639369739,2.031218503096634e-6,0.09708897347714106,0.7474723581498092,1.1984523535332614,-5.270938571115988,0.1341823467193933,1.0330482382124422,1.656327593790381,2.689375832002812,7.9979261992376065,-4.731732722434646
0.6879466731600934,0.7506427437774859,1.5232996884845914e-6,0.7826586235601715,0.5593870360081039,0.8968876273890862,0.0009290056835869271,2.2074366037519414e-6,0.10501896771412367,0.808524112190619,1.2963390747207169,-5.270938571115988,0.1341823467193933,1.0330482382124422,1.656327593790381,2.689375832002812,7.9979261992376065,-4.731732722434646
1.0666666767347754,0.7508741165110755,2.0731221587412125e-6,0.15247070869669385,0.7607563792915378,1.2197511563961279,0.0001809807638920511,4.2856222911071833e-7,0.020458877062498666,0.15750959699812614,0.2525414420591133,-5.270938571115988,0.1341823467193933,1.0330482382124422,1.656327593790381,2.689375832002812,7.9979261992376065,-4.731732722434646
1.3147145173617076,0.7509197677143874,2.086416850808968e-6,0.15763134791853034,0.784904947063938,1.2990357192052775,0.00018710501738147505,8.882584480709109e-8,0.02115134186762236,0.0989750670613454,0.3249548791019298,-5.270938713151214,0.13418235203166903,0.6278894925931078,2.0614863946343354,2.689375887227439,7.845686464424773,-4.623529835515943
2.0984529057727626,0.7510743893367952,2.197430070057415e-6,0.1751106558646312,0.8666971954299143,1.5675759785694503,0.00020785188016584,1.5000862081567497e-7,0.023496754561953798,0.10995014085850435,0.36098823462044166,-5.270938713151214,0.13418235203166903,0.6278894925931078,2.0614863946343354,2.689375887227439,7.845686464424773,-4.623529835515943
2.666459263815925,0.7511970663377602,2.2546033105235137e-6,0.18897908833279733,0.9315928344963661,1.780641300707672,0.00022431556029333082,2.7630570544484127e-8,0.025357658026459114,0.11865798388399205,0.3895778194684657,-5.270938713151214,0.13418235203166903,0.6278894925931078,2.0614863946343354,2.689375887227439,7.845686464424773,-4.623529835515943
2.9145052154244544,0.7512536481241903,2.268155092751611e-6,0.19537536868665845,0.9613027789277204,1.8791300614351674,0.0002319067275257765,8.101162439519505e-8,0.026215924333846785,0.12176977906697488,0.40366802644406014,-5.270938713242645,0.13418235203508985,0.6232606489012372,2.0661152383617676,2.6893758872630005,7.844046319306535,-4.62393965019551
3.698237635243988,0.7514452920046856,2.3621757742340344e-6,0.21703983626984205,1.0619315981821429,2.2127155962293656,0.0002576213257354208,1.2517390060447772e-7,0.029122912647628684,0.13527238919097184,0.44842931304867123,-5.270938713242645,0.13418235203508985,0.6232606489012372,2.0661152383617676,2.6893758872630005,7.844046319306535,-4.62393965019551
4.266239667611666,0.7515973431198115,2.4115410711160945e-6,0.23422885245464933,1.1417725040274869,2.4773889917059733,0.0002780264998037627,3.063147168079594e-8,0.03142937791226624,0.14598562657228012,0.48394380132054426,-5.270938713242645,0.13418235203508985,0.6232606489012372,2.0661152383617676,2.6893758872630005,7.844046319306535,-4.62393965019551
