t,V,G,X,S,P,r_V,r_G,r_X,r_S,r_P,q_G,q_X,q_S,q_P,q_D,q_M,q_O
0.0,0.781,0.0,0.71,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3038980029812182,0.7814448643791683,1.1435927280479289e-7,0.8804345993073374,0.5514435916505148,0.40401040255163206,0.0013377774746375546,3.467587114479765e-7,0.16675343175156743,1.6582780066713763,1.2149231130106564,-6.747273265883133,0.18939900011169056,1.8834766466197377,1.3799129588574441,3.2633896054771814,10.354848148960459,-6.62466695294221
1.2641020124007527,0.7823521943817408,3.5489369322486403e-7,0.36610534741376566,1.6761488728977327,1.2280160493823467,0.0005562792344290713,1.5204862438395283e-7,-0.8258171632498408,0.689550872056434,0.5051935132032626,-6.747273265883133,0.18939900011169056,1.8834766466197377,1.3799129588574441,3.2633896054771814,10.354848148960459,-6.62466695294221
1.9600000192274636,0.7825469244896405,4.091385502467203e-7,0.0036630261860319036,1.9175318155564234,1.4048631853527669,5.565789024232871e-6,2.6770209759247708e-9,0.0006937734459860975,0.006899224277347814,0.005054657302739756,-6.747273265883133,0.18939900011169056,1.8834766466197377,1.3799129588574441,3.2633896054771814,10.354848148960459,-6.62466695294221
2.2635778213307174,0.7825486644902642,4.100493805272368e-7,0.003879916584201152,1.9196927113158937,1.406439363786303,5.895341648506803e-6,5.340303047712802e-9,0.0007348521506449447,0.007321388275981946,0.005340291984735417,-6.747273802634099,0.18939902018680774,1.8869963096098383,1.3763935045615145,3.263389814171353,10.33554046807863,-6.611115432937707
3.222770115754349,0.7825548639407317,4.1853147816324405e-7,0.004652675798640726,1.927391771290696,1.4120551331900806,7.069510675807197e-6,9.390167657157001e-9,0.0008812118980667107,0.00877958206184651,0.006403912748080235,-6.747273802634099,0.18939902018680774,1.8869963096098383,1.3763935045615145,3.263389814171353,10.33554046807863,-6.611115432937707
3.917934892515137,0.7825601172521909,4.2277228628268046e-7,0.005307499336734403,1.9339158299553156,1.41681384518312,8.064486034576317e-6,1.2420743696882466e-9,0.0010052351395179913,0.010015231661674614,0.007305207612545927,-6.747273802634099,0.18939902018680774,1.8869963096098383,1.3763935045615145,3.263389814171353,10.33554046807863,-6.611115432937707
4.188101569728561,0.7825623534512159,4.235019271032972e-7,0.005586240700789345,1.936692793268163,1.4188396620396493,8.48801850749343e-6,4.254291358647917e-9,0.00105802841831794,0.010540617047066204,0.0076894640967651385,-6.747273867719821,0.18939902262109026,1.886889164223879,1.3765006752534572,3.263389839477336,10.34924110884947,-6.617913490116723
5.041727207696031,0.7825702162856598,4.290648585637914e-7,0.006566340199785584,1.9464570430086536,1.4259627600021363,9.97723114665122e-6,6.769140573590166e-9,0.0012436582798314268,0.012389956171583916,0.009038571718948755,-6.747273867719821,0.18939902262109026,1.886889164223879,1.3765006752534572,3.263389839477336,10.34924110884947,-6.617913490116723
5.660383633008034,0.782576765494266,4.318167158005395e-7,0.0073826969722038715,1.9545900051851117,1.4318958206926962,1.1217648018638569e-5,1.053465539966221e-9,0.001398275569386539,0.013930330919600867,0.010162287367429561,-6.747273867719821,0.18939902262109026,1.886889164223879,1.3765006752534572,3.263389839477336,10.34924110884947,-6.617913490116723
5.923921871094412,0.7825797977215935,4.325216978214064e-7,0.007760662969686696,1.9583554795836926,1.434642790086053,1.1791947292038173e-5,4.044196075674129e-9,0.0014698619107887346,0.014643452820065756,0.010682615907559657,-6.747273882547457,0.1893990231756613,1.8868816848848495,1.3765081603576208,3.2633898452424703,10.346355938952676,-6.617071224956288
6.756604120939729,0.7825904315942571,4.375283065191645e-7,0.009086171357911002,1.97156081511999,1.4442762781163752,1.380599191525143e-5,6.189757056132217e-9,0.001720911890480473,0.017144530320967584,0.012507189020572896,-6.747273882547457,0.1893990231756613,1.8868816848848495,1.3765081603576208,3.2633898452424703,10.346355938952676,-6.617071224956288
7.3600820405306235,0.7825992587227577,4.3999509264161365e-7,0.010186470033170157,1.9825225064669099,1.4522729944506465,1.5477844737115277e-5,1.0270460520725985e-9,0.0019293074582040419,0.019220663739217006,0.014021759125897405,-6.747273882547457,0.1893990231756613,1.8868816848848495,1.3765081603576208,3.2633898452424703,10.346355938952676,-6.617071224956288
7.6153431012039166,0.782603307795382,4.406262621297135e-7,0.010691185411105822,1.9875508057427416,1.4559410605099548,1.624473366978249e-5,3.6500442042793263e-9,0.0020249000314720568,0.020173356444948186,0.014716149540603143,-6.747273902116084,0.18939902390755092,1.8869148433243146,1.3764750095266343,3.263389852850949,10.335430408297796,-6.6119693640222295
8.421872566691476,0.7826174612517504,4.4492361954318565e-7,0.012455408557464173,2.005127131480087,1.4687627165705608,1.8925384063115515e-5,5.454733429257601e-9,0.0023590421642147026,0.02350229528674814,0.017144558612793938,-6.747273902116084,0.18939902390755092,1.8869148433243146,1.3764750095266343,3.263389852850949,10.335430408297796,-6.6119693640222295
9.006396524073304,0.7826291600249651,4.470369914841739e-7,0.013913656666181062,2.019655137436357,1.4793606707961096,2.1141123517300286e-5,9.439887928492076e-10,0.002635232980627869,0.026253885288335454,0.019151800692131946,-6.747273902116084,0.18939902390755092,1.8869148433243146,1.3764750095266343,3.263389852850949,10.335430408297796,-6.6119693640222295
9.2514448314322,0.7826344640140273,4.475949347884288e-7,0.014574796897707309,2.02624064856447,1.4841667619950702,2.214569250602853e-5,3.2775926714382997e-9,0.0027604522858298776,0.0274964194344507,0.020066825015710395,-6.747273928024613,0.18939902487656038,1.886573077308249,1.3768167856161966,3.2633898629244453,10.35420380177817,-6.613816859695799
10.025705816760311,0.7826529291907195,4.5122491615555514e-7,0.01687647431784725,2.04916728570292,1.500898570176595,2.564297856087403e-5,4.7680105895054075e-9,0.0031963877384796027,0.0318387020879351,0.023235813122832887,-6.747273928024613,0.18939902487656038,1.886573077308249,1.3768167856161966,3.2633898629244453,10.35420380177817,-6.613816859695799
10.586843524130684,0.7826681118749083,4.5300399976977697e-7,0.018768990601175626,2.0680183350884587,1.514656023589171,2.8518567281446275e-5,8.568350711579353e-10,0.003554828510023627,0.03540907235642973,0.02584146130877112,-6.747273928024613,0.18939902487656038,1.886573077308249,1.3768167856161966,3.2633898629244453,10.35420380177817,-6.613816859695799
10.819422657845143,0.7826748943601323,4.534787297492797e-7,0.019614424811168304,2.076439430032465,1.5208019595705322,2.9803162152693856e-5,2.8732494442311593e-9,0.0037149529340903113,0.03700343665976544,0.027006078700388684,-6.747273962680199,0.1893990261727201,1.8865420228226997,1.3768478535761868,3.2633898763988864,10.089647061305726,-6.5058481978509235
11.554285718836528,0.7826983904069945,4.5644247838442587e-7,0.022543198250684734,2.1056119887493745,1.5420928581388051,3.4253290155928885e-5,4.07562193237069e-9,0.004269659766883215,0.04252869082874021,0.031038554124197867,-6.747273962680199,0.1893990261727201,1.8865420228226997,1.3768478535761868,3.2633898763988864,10.089647061305726,-6.5058481978509235
12.086870184656064,0.7827175860633682,4.5789012754531003e-7,0.024935929978142275,2.129445210699438,1.5594869686800863,3.7888931808848736e-5,7.573479667577088e-10,0.004722840849023904,0.04704267978192988,0.034332981667331224,-6.747273962680199,0.1893990261727201,1.8865420228226997,1.3768478535761868,3.2633898763988864,10.089647061305726,-6.5058481978509235
12.304707785987402,0.7827260137559322,4.5827551389612123e-7,0.025986438650256558,2.1399067642080465,1.5671259273161637,3.948512756490951e-5,2.4430763520101687e-9,0.004921806201731026,0.049014101625890906,0.035789779653335144,-6.74727400863502,0.1893990278914844,1.8861415481188684,1.3772483461477143,3.2633898942665827,10.265835858245786,-6.529680641890353
12.992993119055587,0.7827550391359702,4.6059662016653976e-7,0.029604441328442085,2.1759368604400344,1.593434870299016,4.4982505946897514e-5,3.388404205004059e-9,0.005607052388551792,0.05583816679842201,0.04077266785822419,-6.74727400863502,0.1893990278914844,1.8861415481188684,1.3772483461477143,3.2633898942665827,10.265835858245786,-6.529680641890353
